event_id,configuration_id,prompt_version,generation_status,generation_error,true_label_evaluation_only,classification_correct_evaluation_only,report_text,input_tokens,output_tokens,generation_seconds,tokens_per_second,reached_token_limit,report_words
UNSW-OFFICIAL-8497,A2_constrained_no_shap,2.0,success,,Worms,False,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is ""Exploits,"" with a confidence of 82.506%. The predicted stage is ""Exploitation,"" and the risk score is 5.3629. The policy zone is ""Block,"" and the recommended action is to ""Block the suspected source and initiate investigation.""

#### Evidence
No local feature evidence was supplied in this configuration.

#### Risk and Policy
The risk score indicates a high risk, and the policy zone mandates that the source be blocked. The recommended action is to block the suspected source and initiate an investigation.

#### Recommended Action
Block the suspected source and initiate investigation.

#### Human Review
Human review is not required as the confidence threshold is not met.

#### Limitations
The provided evidence does not include any local feature data, which is necessary for making a more informed decision.",345,182,6.429670655999871,28.306270995414987,False,137
UNSW-OFFICIAL-8748,A2_constrained_no_shap,2.0,success,,Reconnaissance,False,"### SOC Report

#### Prediction Summary
The predicted attack class is a Backdoor, with a confidence of 39.59%.

#### Evidence
No local feature evidence was supplied in this configuration.

#### Risk and Policy
Risk Score: 3.1671
Policy Zone: Alert
Recommended Action: Raise a SOC alert and enrich the event context.

#### Recommended Action
Human Review: Required
Human Review Confidence Threshold: 0.7
Reason: Detector confidence below the fixed 0.70 threshold.

#### Limitations
The recommended action is based on a low confidence score (39.59%) and a risk score of 3.1671, which indicates a moderate risk. The lack of local feature evidence makes it challenging to provide more specific details or recommendations.",352,166,6.428651804000765,25.821899375028003,False,109
UNSW-OFFICIAL-8793,A2_constrained_no_shap,2.0,success,,Worms,True,"### Evidence-Grounded SOC Report

**Prediction Summary:** The predicted attack class is Worms, with a confidence of 61.15%.

**Evidence:** No local feature evidence was supplied in this configuration.

**Risk and Policy:** The risk score is 5.1978, placing the attack at a moderate level. The policy zone is set to Block, indicating that the recommended action is to block the suspected source and initiate an investigation.

**Recommended Action:** Block the suspected source and initiate investigation.

**Human Review:** The recommended action is required due to the detector confidence below the fixed 0.70 threshold.

**Limitations:** The report does not include any local feature evidence, which limits the ability to provide specific details about the attack's behavior or characteristics.",351,159,5.5296175579997,28.754248975134754,False,114
UNSW-OFFICIAL-8891,A2_constrained_no_shap,2.0,success,,Worms,True,"### Evidence-Grounded SOC Report

**Prediction Summary:** The predicted attack class is Worms, with a confidence of 45.93%.

**Evidence:** No local feature evidence was supplied in this configuration.

**Risk and Policy:** The risk score is 3.9044, placing the attack at a moderate level. The policy zone is Alert, indicating that an alert should be raised.

**Recommended Action:** A SOC alert should be raised, and the event context should be enriched to provide more details about the worm activity.

**Human Review:** The recommended action is required due to the detector confidence below the fixed 0.70 threshold.

**Limitations:** The report does not include any specific details about the worm's behavior, impact, or any other relevant features that could have been used to refine the prediction.",353,169,6.684068363000733,25.284002320426517,False,122
UNSW-OFFICIAL-8897,A2_constrained_no_shap,2.0,success,,Reconnaissance,True,"### SOC Report

#### Prediction Summary
The predicted attack class is **Reconnaissance** with a confidence of **0.595**.

#### Evidence
No local feature evidence was supplied in this configuration.

#### Risk and Policy
**Risk Score:** 1.7861
**Policy Zone:** Monitor
**Recommended Action:** Log the event and continue monitoring.

#### Recommended Action
Log the event and continue monitoring.

#### Human Review
**Required:** Yes
**Confidence Threshold:** 0.70
**Reason:** Detector confidence below the fixed 0.70 threshold.

#### Limitations
The confidence threshold for human review was set at 0.70, which is below the default threshold of 0.70. This means that the system will not automatically trigger a human review but will require a manual assessment to determine if the event warrants further action.",351,183,6.259510142999716,29.23551457211982,False,117
UNSW-OFFICIAL-8900,A2_constrained_no_shap,2.0,success,,DoS,False,"### SOC Report

#### Prediction Summary
The predicted label is ""Exploits,"" with a confidence of 0.3622. The exploit is in the Exploitation stage, and the risk score is 2.3545. The policy zone is ""Alert,"" and the recommended action is to raise a SOC alert and enrich the event context.

#### Evidence
No local feature evidence was supplied in this configuration.

#### Risk and Policy
The exploit is in the Exploitation stage, indicating a high risk. The policy zone is set to ""Alert,"" which aligns with the recommended action to raise a SOC alert and enrich the event context.

#### Recommended Action
Raise a SOC alert and enrich the event context.

#### Human Review
Human review is required due to the detector confidence below the fixed 0.70 threshold.

#### Limitations
The provided evidence does not include local feature data, which is necessary for making accurate predictions.",353,195,7.6303780349999215,25.555745613854373,False,145
UNSW-OFFICIAL-8909,A2_constrained_no_shap,2.0,success,,DoS,True,"### SOC Report

#### Prediction Summary
The predicted attack class is a Denial of Service (DoS) attack.

#### Evidence
No local feature evidence was supplied in this configuration.

#### Risk and Policy
Risk Score: 2.2761
Policy Zone: Alert
Recommended Action: Raise a SOC alert and enrich the event context.

#### Recommended Action
Human Review: Raise a SOC alert and enrich the event context.

#### Limitations
The detector confidence is below the fixed 0.70 threshold, requiring human review.",352,111,3.8217162439996173,29.044542533548473,False,77
UNSW-OFFICIAL-9004,A2_constrained_no_shap,2.0,success,,Worms,False,"### Evidence-Grounded SOC Report

**Prediction Summary:** The predicted attack class is Fuzzers, with a confidence of 25.48%.

**Evidence:** No local feature evidence was supplied in this configuration.

**Risk and Policy:** The risk score is 1.6565, placing the event in the high-risk category. The policy zone is Monitor, indicating that monitoring is the recommended action.

**Recommended Action:** Log the event and continue monitoring.

**Human Review:** The event should be reviewed by a human with a confidence threshold of 0.7, as the detector's confidence is below this threshold.

**Limitations:** The report does not include any specific details about the attack, such as the type of fuzzers used, the system they are targeting, or the potential impacts.",350,164,6.237888287000715,26.290948547726245,False,114
UNSW-OFFICIAL-9757,A2_constrained_no_shap,2.0,success,,Reconnaissance,False,"### SOC Report

#### Prediction Summary
The predicted attack class is a Backdoor, with a confidence of 62.25%.

#### Evidence
No local feature evidence was supplied in this configuration.

#### Risk and Policy
Risk Score: 4.98
Policy Zone: Alert
Recommended Action: Raise a SOC alert and enrich the event context.

#### Human Review
Human review is required due to the detector confidence below the fixed 0.70 threshold.

#### Limitations
The provided evidence does not include any local feature data, which limits the accuracy of the prediction.",353,120,4.469719751000412,26.847320790781488,False,86
UNSW-OFFICIAL-9931,A2_constrained_no_shap,2.0,success,,Exploits,False,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted attack class is a Denial of Service (DoS) attack.

#### Evidence
No local feature evidence was supplied in this configuration.

#### Risk and Policy
Risk Score: 5.8894  
Policy Zone: Block  
Recommended Action: Block the suspected source and initiate investigation.

#### Recommended Action
Block the suspected source and initiate investigation.

#### Human Review
Human review is not required as the confidence threshold is not met.

#### Limitations
The confidence threshold for human review is not met.",345,116,3.980705202000536,29.140565330410112,False,84
UNSW-OFFICIAL-10015,A2_constrained_no_shap,2.0,success,,Shellcode,True,"### SOC Report

**Prediction Summary:** The predicted attack class is Shellcode, with a confidence of 51.25%.

**Evidence:** No local feature evidence was supplied in this configuration.

**Risk and Policy:** The risk score is 4.36, and the policy zone is Alert. The recommended action is to raise a SOC alert and enrich the event context.

**Recommended Action:** Raise a SOC alert and enrich the event context.

**Human Review:** Human review is required due to the detector confidence below the fixed 0.70 threshold.

**Limitations:** The provided evidence does not include any local feature data, which limits the accuracy of the prediction.",351,138,5.447871399999713,25.330994413709412,False,99
UNSW-OFFICIAL-10029,A2_constrained_no_shap,2.0,success,,Reconnaissance,True,"### SOC Report

#### Prediction Summary
The predicted attack class is **Reconnaissance** with a confidence of **0.5137**.

#### Evidence
No local feature evidence was supplied in this configuration.

#### Risk and Policy
**Risk Score:** 1.5411  
**Policy Zone:** Monitor  
**Recommended Action:** Log the event and continue monitoring.  
**Human Review:** Required, with a confidence threshold of 0.7.

#### Recommended Action
Log the event and continue monitoring.

#### Human Review
Human review is required due to the detector confidence below the fixed 0.70 threshold.

#### Limitations
The provided evidence does not include any local feature data, which limits the accuracy of the prediction.",351,153,5.526789261999511,27.68334248819302,False,100
UNSW-OFFICIAL-10238,A2_constrained_no_shap,2.0,success,,Reconnaissance,False,"### SOC Report

#### Prediction Summary
The predicted attack class is a Backdoor, with a confidence of 51.16%.

#### Evidence
No local feature evidence was supplied in this configuration.

#### Risk and Policy
Risk Score: 4.09
Policy Zone: Alert
Recommended Action: Raise a SOC alert and enrich the event context.

#### Recommended Action
Human Review: Required
Human Review Confidence Threshold: 0.7
Reason: Detector confidence below the fixed 0.70 threshold.

#### Limitations
The recommended action is based on a high confidence prediction (51.16%) and a risk score of 4.09, which indicates a moderate risk. However, the lack of local feature evidence means that the specific details of the attack, such as the backdoor's behavior or the command and control infrastructure, are not fully captured. This limits the ability to provide precise remediation steps or additional context that could be crucial for effective response.",353,202,7.469362052999713,27.043808904520343,False,142
UNSW-OFFICIAL-10272,A2_constrained_no_shap,2.0,success,,Reconnaissance,True,"### SOC Report

#### Prediction Summary
The predicted attack class is **Reconnaissance** with a confidence of **99.67%**.

#### Evidence
No local feature evidence was supplied in this configuration.

#### Risk and Policy
**Risk Score:** 2.9901
**Policy Zone:** Alert
**Recommended Action:** Raise a SOC alert and enrich the event context.

#### Human Review
**Required:** No
**Confidence Threshold:** 0.7
**Reason:** No mandatory confidence-based referral.

#### Limitations
The provided evidence does not include any specific features or attack behaviors that could be used to refine the prediction or enhance the human review process.",348,141,5.155571188999602,27.349054999153246,False,90
UNSW-OFFICIAL-10450,A2_constrained_no_shap,2.0,success,,Exploits,True,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is ""Exploits,"" with a confidence of 0.9043. The predicted stage is ""Exploitation,"" and the risk score is 5.8777. The policy zone is ""Block,"" and the recommended action is to ""Block the suspected source and initiate investigation.""

#### Evidence
No local feature evidence was supplied in this configuration.

#### Risk and Policy
The risk score indicates a high risk, and the policy zone mandates that the source be blocked. The recommended action is to block the suspected source and initiate an investigation.

#### Recommended Action
Block the suspected source and initiate investigation.

#### Human Review
Human review is not required as the confidence threshold is not met.

#### Limitations
The provided evidence does not include any local feature data, which is necessary for making a more informed decision.",346,182,6.286380759999702,28.951475729575222,False,137
UNSW-OFFICIAL-10690,A2_constrained_no_shap,2.0,success,,Worms,True,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted attack class is Worms, with a confidence of 79.44%.

#### Evidence
No local feature evidence was supplied in this configuration.

#### Risk and Policy
Risk score: 6.7523  
Policy zone: Block  
Recommended action: Block the suspected source and initiate investigation.

#### Recommended Action
Block the suspected source and initiate investigation.

#### Human Review
Human review is not required as the confidence threshold is not met.

#### Limitations
The confidence threshold for human review is not met.",346,119,4.916027235999536,24.206537980216194,False,84
UNSW-OFFICIAL-10762,A2_constrained_no_shap,2.0,success,,Shellcode,False,"### SOC Report

**Prediction Summary:** The predicted attack class is Fuzzers, with a confidence of 35.35%.

**Evidence:** No local feature evidence was supplied in this configuration.

**Risk and Policy:** The risk score is 2.298, indicating a moderate risk. The attack is classified as Exploitation, and it falls under the Alert policy zone.

**Recommended Action:** A SOC alert should be raised, and the event context should be enriched. The recommended action is to raise a SOC alert and enrich the event context.

**Human Review:** Human review is required due to the detector confidence below the fixed 0.70 threshold.

**Limitations:** The provided evidence does not include any local feature data, which limits the accuracy of the prediction.",352,161,5.621970467999745,28.637645984875228,False,115
UNSW-OFFICIAL-10832,A2_constrained_no_shap,2.0,success,,DoS,True,"### SOC Report

#### Prediction Summary
The predicted attack class is a Denial of Service (DoS) attack.

#### Evidence
No local feature evidence was supplied in this configuration.

#### Risk and Policy
Risk Score: 3.0985
Policy Zone: Alert
Recommended Action: Raise a SOC alert and enrich the event context.

#### Recommended Action
Human Review: Required
Human Review Confidence Threshold: 0.7
Reason: Detector confidence below the fixed 0.70 threshold.

#### Limitations
The recommended action is based on the provided evidence, which does not include any local feature data. This limits the accuracy of the risk assessment and the effectiveness of the recommended action.",352,144,5.6205376779998915,25.620324646812694,False,102
UNSW-OFFICIAL-10870,A2_constrained_no_shap,2.0,success,,Reconnaissance,True,"### SOC Report

#### Prediction Summary
The predicted attack class is **Reconnaissance** with a confidence of **94.14%**.

#### Evidence
No local feature evidence was supplied in this configuration.

#### Risk and Policy
**Risk Score:** 2.8242
**Policy Zone:** Alert
**Recommended Action:** Raise a SOC alert and enrich the event context.

#### Human Review
**Required:** No
**Confidence Threshold:** 0.7
**Reason:** No mandatory confidence-based referral.

#### Limitations
The provided evidence does not include any specific features or attack behaviors that could be used to refine the prediction or enhance the human review process.",349,141,5.1313125549995675,27.478349542870884,False,90
UNSW-OFFICIAL-11213,A2_constrained_no_shap,2.0,success,,DoS,False,"### SOC Report

#### Prediction Summary
The predicted attack class is a Backdoor, with a confidence of 33.17%.

#### Evidence
No local feature evidence was supplied in this configuration.

#### Risk and Policy
Risk Score: 2.6537
Policy Zone: Alert
Recommended Action: Raise a SOC alert and enrich the event context.

#### Recommended Action
Human Review: Required
Human Review Confidence Threshold: 0.7
Reason: Detector confidence below the fixed 0.70 threshold.

#### Limitations
The recommended action is based on a low confidence score (33.17%) and a risk score of 2.6537, which indicates a moderate risk. The lack of local feature evidence makes it challenging to provide more specific details or recommendations.",352,166,5.812241002000519,28.560412402525007,False,109
UNSW-OFFICIAL-11343,A2_constrained_no_shap,2.0,success,,Shellcode,True,"### Evidence-Grounded SOC Report

**Prediction Summary:** The predicted attack class is Shellcode, with a confidence of 77.66%.

**Evidence:** No local feature evidence was supplied in this configuration.

**Risk and Policy:** The risk score is 6.6007, placing the attack at a moderate level. The policy zone is ""Block,"" indicating that the recommended action is to block the suspected source and initiate an investigation.

**Recommended Action:** Block the suspected source and initiate investigation.

**Human Review:** No mandatory confidence-based referral is required.

**Limitations:** The provided evidence does not include any specific details about the attack, such as the type of shellcode, its behavior, or the impact on the system.",345,151,6.040107981999427,24.999553062628397,False,106
UNSW-OFFICIAL-11434,A2_constrained_no_shap,2.0,success,,Reconnaissance,True,"### SOC Report

#### Prediction Summary
The predicted attack class is **Reconnaissance** with a confidence of **0.656**.

#### Evidence
No local feature evidence was supplied in this configuration.

#### Risk and Policy
**Risk Score:** 1.9692
**Policy Zone:** Monitor
**Recommended Action:** Log the event and continue monitoring.

#### Recommended Action
Log the event and continue monitoring.

#### Human Review
**Required:** Yes
**Confidence Threshold:** 0.7
**Reason:** Detector confidence below the fixed 0.70 threshold.

#### Limitations
The confidence threshold for human review was set at 0.7, which is below the default threshold of 0.8. This means that the system will not automatically trigger a human review but will require a manual assessment to ensure the event is properly investigated and addressed.",350,181,6.191445055000258,29.23388617554201,False,118
UNSW-OFFICIAL-11472,A2_constrained_no_shap,2.0,success,,Worms,False,"### SOC Report

#### Prediction Summary
The predicted label is ""Exploits,"" with a confidence of 0.4322. The exploit is in the Exploitation stage, and the risk score is 2.8095. The policy zone is ""Alert,"" and the recommended action is to raise a SOC alert and enrich the event context.

#### Evidence
No local feature evidence was supplied in this configuration.

#### Risk and Policy
The exploit is classified as a high-risk activity, and it falls under the ""Alert"" policy zone. The recommended action is to raise a SOC alert and enrich the event context.

#### Recommended Action
To mitigate the risk, the recommended action is to raise a SOC alert and enrich the event context with additional details such as the exploit details, the system it targets, and any potential impact on the system.

#### Human Review
Human review is required due to the detector confidence below the fixed 0.70 threshold.

#### Limitations
The provided evidence does not include local feature data, which is necessary for making accurate predictions.",353,220,8.467037176999838,25.983114919775698,False,169
UNSW-OFFICIAL-12960,A2_constrained_no_shap,2.0,success,,Exploits,True,"### Evidence Grounded SOC Report

#### Prediction Summary
The predicted label is ""Exploits,"" with a confidence of 1.0 and an uncertainty score of 0.0. The predicted stage is ""Exploitation,"" and the risk score is 6.5. The policy zone is ""Block,"" and the recommended action is to ""Block the suspected source and initiate investigation.""

#### Evidence
No local feature evidence was supplied in this configuration.

#### Risk and Policy
The risk score indicates a high risk, with the policy zone set to ""Block."" The recommended action is to block the suspected source and initiate an investigation.

#### Recommended Action
Block the suspected source and initiate investigation.

#### Human Review
Human review is not required, as the confidence threshold is not met (0.7).

#### Limitations
The provided evidence does not include any local feature data, which is necessary for making a more informed decision.",312,188,6.581014452999625,28.567024330771623,False,142
UNSW-OFFICIAL-13342,A2_constrained_no_shap,2.0,success,,Generic,True,"### Evidence Grounded SOC Report

#### Prediction Summary
The predicted label is ""Generic,"" with a confidence of 1.0 and an uncertainty score of 0.0. The predicted stage is ""Exploitation,"" and the risk score is 6.5. The policy zone is ""Block,"" and the recommended action is to ""Block the suspected source and initiate investigation.""

#### Evidence
No local feature evidence was supplied in this configuration.

#### Risk and Policy
The risk score indicates a high risk, with a policy zone of ""Block."" The recommended action is to block the suspected source and initiate an investigation.

#### Recommended Action
Block the suspected source and initiate investigation.

#### Human Review
Human review is not required, as the confidence threshold is not met.

#### Limitations
The provided evidence does not include any local feature data, which is necessary for a more accurate risk assessment.",310,181,7.024263549999887,25.767825866955533,False,140
UNSW-OFFICIAL-15213,A2_constrained_no_shap,2.0,success,,Generic,True,"### Evidence Grounded SOC Report

#### Prediction Summary
The predicted label is ""Generic,"" with a confidence of 1.0 and an uncertainty score of 0.0. The predicted stage is ""Exploitation,"" and the risk score is 6.5. The policy zone is ""Block,"" and the recommended action is to ""Block the suspected source and initiate investigation.""

#### Evidence
No local feature evidence was supplied in this configuration.

#### Risk and Policy
The risk score indicates a high risk, with a policy zone of ""Block."" The recommended action is to block the suspected source and initiate an investigation.

#### Recommended Action
Block the suspected source and initiate investigation.

#### Human Review
Human review is not required, as the confidence threshold is not met.

#### Limitations
The provided evidence does not include any local feature data, which is necessary for a more accurate risk assessment.",310,181,6.208283054999811,29.154598525309268,False,140
UNSW-OFFICIAL-15415,A2_constrained_no_shap,2.0,success,,Generic,True,"### Evidence Grounded SOC Report

#### Prediction Summary
The predicted label is ""Generic,"" with a confidence of 1.0 and an uncertainty score of 0.0. The predicted stage is ""Exploitation,"" and the risk score is 6.5. The policy zone is ""Block,"" and the recommended action is to ""Block the suspected source and initiate investigation.""

#### Evidence
No local feature evidence was supplied in this configuration.

#### Risk and Policy
The risk score indicates a high risk, with a policy zone of ""Block."" The recommended action is to block the suspected source and initiate an investigation.

#### Recommended Action
Block the suspected source and initiate investigation.

#### Human Review
Human review is not required, as the confidence threshold is not met.

#### Limitations
The provided evidence does not include any local feature data, which is necessary for a more accurate risk assessment.",310,181,7.195092629000101,25.15603472156459,False,140
UNSW-OFFICIAL-15513,A2_constrained_no_shap,2.0,success,,Generic,True,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is ""Generic,"" with a confidence of 0.9933. The predicted stage is ""Exploitation,"" and the risk score is 6.4567. The policy zone is ""Block,"" and the recommended action is ""Block the suspected source and initiate investigation.""

#### Evidence
No local feature evidence was supplied in this configuration.

#### Risk and Policy
The risk score indicates a high level of risk, with the policy zone set to ""Block."" The recommended action is to block the suspected source and initiate an investigation.

#### Recommended Action
Block the suspected source and initiate investigation.

#### Human Review
Human review is not required as the confidence threshold is not met.

#### Limitations
The provided evidence does not include any local feature data, which is necessary for making a more accurate prediction.",345,179,6.198581137000474,28.87757634267558,False,135
UNSW-OFFICIAL-15593,A2_constrained_no_shap,2.0,success,,Generic,True,"### Evidence Grounded SOC Report

#### Prediction Summary
The predicted label is ""Generic,"" with a confidence of 1.0 and an uncertainty score of 0.0. The predicted stage is ""Exploitation,"" and the risk score is 6.5. The policy zone is ""Block,"" and the recommended action is to ""Block the suspected source and initiate investigation.""

#### Evidence
No local feature evidence was supplied in this configuration.

#### Risk and Policy
The risk score indicates a high risk, with a policy zone of ""Block."" The recommended action is to block the suspected source and initiate an investigation.

#### Recommended Action
Block the suspected source and initiate investigation.

#### Human Review
Human review is not required, as the confidence threshold is not met.

#### Limitations
The provided evidence does not include any local feature data, which is necessary for a more accurate risk assessment.",310,181,7.153242786000192,25.303209385572664,False,140
UNSW-OFFICIAL-16778,A2_constrained_no_shap,2.0,success,,Generic,True,"### Evidence Grounded SOC Report

#### Prediction Summary
The predicted label is ""Generic,"" with a confidence of 1.0 and an uncertainty score of 0.0. The predicted stage is ""Exploitation,"" and the risk score is 6.5. The policy zone is ""Block,"" and the recommended action is to ""Block the suspected source and initiate investigation.""

#### Evidence
No local feature evidence was supplied in this configuration.

#### Risk and Policy
The risk score indicates a high risk, with a policy zone of ""Block."" The recommended action is to block the suspected source and initiate an investigation.

#### Recommended Action
Block the suspected source and initiate investigation.

#### Human Review
Human review is not required, as the confidence threshold is not met.

#### Limitations
The provided evidence does not include any local feature data, which is necessary for a more accurate risk assessment.",310,181,6.2532794990002,28.944812082834137,False,140
UNSW-OFFICIAL-17774,A2_constrained_no_shap,2.0,success,,Generic,False,"### SOC Report

#### Prediction Summary
The predicted label is ""Exploits,"" with a confidence of 0.5190943984441545 and an uncertainty score of 0.480905601555845. The predicted stage is ""Exploitation,"" and the risk score is 3.3741. The policy zone is ""Alert,"" and the recommended action is to raise a SOC alert and enrich the event context.

#### Evidence
No local feature evidence was supplied in this configuration.

#### Risk and Policy
The risk score indicates a moderate risk, with the policy zone set to ""Alert."" The recommended action is to raise a SOC alert and enrich the event context.

#### Recommended Action
Raise a SOC alert and enrich the event context.

#### Human Review
Human review is required due to the detector confidence below the fixed 0.70 threshold.

#### Limitations
The provided evidence does not include local feature data, which is necessary for making accurate predictions.",353,219,8.529598732000522,25.67529925861307,False,143
UNSW-OFFICIAL-18095,A2_constrained_no_shap,2.0,success,,Generic,True,"### Evidence Grounded SOC Report

#### Prediction Summary
The predicted label is ""Generic,"" with a confidence of 1.0 and an uncertainty score of 0.0. The predicted stage is ""Exploitation,"" and the risk score is 6.5. The policy zone is ""Block,"" and the recommended action is to ""Block the suspected source and initiate investigation.""

#### Evidence
No local feature evidence was supplied in this configuration.

#### Risk and Policy
The risk score indicates a high risk, with a policy zone of ""Block."" The recommended action is to block the suspected source and initiate an investigation.

#### Recommended Action
Block the suspected source and initiate investigation.

#### Human Review
Human review is not required, as the confidence threshold is not met.

#### Limitations
The provided evidence does not include any local feature data, which is necessary for a more accurate risk assessment.",310,181,6.366550511999776,28.429838051052656,False,140
UNSW-OFFICIAL-19389,A2_constrained_no_shap,2.0,success,,Generic,True,"### Evidence Grounded SOC Report

#### Prediction Summary
The predicted label is ""Generic,"" with a confidence of 1.0 and an uncertainty score of 0.0. The predicted stage is ""Exploitation,"" and the risk score is 6.5. The policy zone is ""Block,"" and the recommended action is to ""Block the suspected source and initiate investigation.""

#### Evidence
No local feature evidence was supplied in this configuration.

#### Risk and Policy
The risk score indicates a high risk, with a policy zone of ""Block."" The recommended action is to block the suspected source and initiate an investigation.

#### Recommended Action
Block the suspected source and initiate investigation.

#### Human Review
Human review is not required, as the confidence threshold is not met.

#### Limitations
The provided evidence does not include any local feature data, which is necessary for a more accurate risk assessment.",310,181,6.961358730000029,26.00067127987229,False,140
UNSW-OFFICIAL-20794,A2_constrained_no_shap,2.0,success,,Generic,True,"### Evidence Grounded SOC Report

#### Prediction Summary
The predicted label is ""Generic,"" with a confidence of 1.0 and an uncertainty score of 0.0. The predicted stage is ""Exploitation,"" and the risk score is 6.5. The policy zone is ""Block,"" and the recommended action is to ""Block the suspected source and initiate investigation.""

#### Evidence
No local feature evidence was supplied in this configuration.

#### Risk and Policy
The risk score indicates a high risk, with a policy zone of ""Block."" The recommended action is to block the suspected source and initiate an investigation.

#### Recommended Action
Block the suspected source and initiate investigation.

#### Human Review
Human review is not required, as the confidence threshold is not met.

#### Limitations
The provided evidence does not include any local feature data, which is necessary for a more accurate risk assessment.",310,181,6.354907291999552,28.481926121545182,False,140
UNSW-OFFICIAL-20956,A2_constrained_no_shap,2.0,success,,Generic,True,"### Evidence Grounded SOC Report

#### Prediction Summary
The predicted label is ""Generic,"" with a confidence of 1.0 and an uncertainty score of 0.0. The predicted stage is ""Exploitation,"" and the risk score is 6.5. The policy zone is ""Block,"" and the recommended action is to ""Block the suspected source and initiate investigation.""

#### Evidence
No local feature evidence was supplied in this configuration.

#### Risk and Policy
The risk score indicates a high risk, with a policy zone of ""Block."" The recommended action is to block the suspected source and initiate an investigation.

#### Recommended Action
Block the suspected source and initiate investigation.

#### Human Review
Human review is not required, as the confidence threshold is not met.

#### Limitations
The provided evidence does not include any local feature data, which is necessary for a more accurate risk assessment.",310,181,7.043775111000286,25.69644787740763,False,140
UNSW-OFFICIAL-22460,A2_constrained_no_shap,2.0,success,,Generic,False,"### SOC Report

**Prediction Summary:** The predicted attack class is Fuzzers, with a confidence of 54.44%.

**Evidence:** No local feature evidence was supplied in this configuration.

**Risk and Policy:** The risk score is 3.5392, and the policy zone is Alert. The recommended action is to raise a SOC alert and enrich the event context.

**Recommended Action:** Raise a SOC alert and enrich the event context.

**Human Review:** Human review is required due to the detector confidence below the fixed 0.70 threshold.

**Limitations:** The provided evidence does not include any local feature data, which limits the accuracy of the prediction.",353,141,4.836851180999474,29.15119666155702,False,99
UNSW-OFFICIAL-22782,A2_constrained_no_shap,2.0,success,,Generic,True,"### Evidence Grounded SOC Report

#### Prediction Summary
The predicted label is ""Generic,"" with a confidence of 1.0 and an uncertainty score of 0.0. The predicted stage is ""Exploitation,"" and the risk score is 6.5. The policy zone is ""Block,"" and the recommended action is to ""Block the suspected source and initiate investigation.""

#### Evidence
No local feature evidence was supplied in this configuration.

#### Risk and Policy
The risk score indicates a high risk, with a policy zone of ""Block."" The recommended action is to block the suspected source and initiate an investigation.

#### Recommended Action
Block the suspected source and initiate investigation.

#### Human Review
Human review is not required, as the confidence threshold is not met.

#### Limitations
The provided evidence does not include any local feature data, which is necessary for a more accurate risk assessment.",310,181,7.133915403999708,25.371761473162458,False,140
UNSW-OFFICIAL-25473,A2_constrained_no_shap,2.0,success,,Normal,True,"### Evidence Grounded SOC Report

#### Prediction Summary
The system predicted a normal event with a confidence of 1.0.

#### Evidence
No local feature evidence was supplied in this configuration.

#### Risk and Policy
Risk Score: 0.0
Policy Zone: Monitor
Recommended Action: Log the event and continue monitoring.

#### Human Review
Human review is not required as the confidence threshold is not met.

#### Limitations
The system did not provide any local feature evidence, which limits the ability to make a more detailed risk assessment or policy recommendation.",307,114,3.9751982160005355,28.67781524481964,False,88
UNSW-OFFICIAL-29954,A2_constrained_no_shap,2.0,success,,Normal,True,"### Evidence Grounded SOC Report

#### Prediction Summary
The system predicted a normal event with a confidence of 1.0.

#### Evidence
No local feature evidence was supplied in this configuration.

#### Risk and Policy
Risk Score: 0.0
Policy Zone: Monitor
Recommended Action: Log the event and continue monitoring.

#### Human Review
Human review is not required as the confidence threshold is not met.

#### Limitations
The system did not provide any local feature evidence, which limits the ability to make a more detailed risk assessment or policy recommendation.",307,114,4.057683705000272,28.094846293593097,False,88
UNSW-OFFICIAL-33099,A2_constrained_no_shap,2.0,success,,Normal,True,"### Evidence Grounded SOC Report

#### Prediction Summary
The system predicted a normal event with a confidence of 1.0.

#### Evidence
No local feature evidence was supplied in this configuration.

#### Risk and Policy
Risk Score: 0.0
Policy Zone: Monitor
Recommended Action: Log the event and continue monitoring.

#### Human Review
Human review is not required as the confidence threshold is not met.

#### Limitations
The system did not provide any local feature evidence, which limits the ability to make a more detailed risk assessment or policy recommendation.",307,114,4.8415252859995235,23.54629858686464,False,88
UNSW-OFFICIAL-33218,A2_constrained_no_shap,2.0,success,,Normal,True,"### Evidence Grounded SOC Report

#### Prediction Summary
The system predicted a normal event with a confidence of 1.0.

#### Evidence
No local feature evidence was supplied in this configuration.

#### Risk and Policy
Risk Score: 0.0
Policy Zone: Monitor
Recommended Action: Log the event and continue monitoring.

#### Human Review
Human review is not required as the confidence threshold is not met.

#### Limitations
The system did not provide any local feature evidence, which limits the ability to make a more detailed risk assessment or policy recommendation.",307,114,3.9396189330000198,28.936808848461137,False,88
