event_id,configuration_id,source_configuration_id,prompt_version,generation_status,true_label_evaluation_only,classification_correct_evaluation_only,raw_a3_report_text,report_text,verifier_mode,verifier_fallback_triggered,report_words,raw_headings_exactly_once,raw_heading_order_correct,raw_structural_pass,raw_evidence_bullet_count,raw_five_evidence_bullets,raw_shap_mentions,raw_all_five_shap_mentions,raw_direction_mentions,raw_all_five_directions,raw_additional_title_present,raw_reached_token_limit,raw_missing_headings,a4_all_sections_present,a4_heading_order_correct,a4_heading_counts_correct,a4_evidence_bullet_count,a4_evidence_contract_passed,a4_quality_gate_passed
UNSW-OFFICIAL-47133,A4_verified_full,A3_constrained_full,2.0,verified,DoS,True,"### Evidence-Grounded SOC Report

**Prediction Summary:**
The predicted label is **DoS** with a confidence of **0.5798** and an uncertainty score of **0.4202**. The recommended action is to **Raise a SOC alert and enrich the event context**.

**Evidence:**
1. **response_body_len**: The response body length is **105** bytes, supporting the predicted class.
2. **dmean**: The data mean is **127**, supporting the predicted class.
3. **sbytes**: The size of the data is **758** bytes, supporting the predicted class.
4. **sttl**: The total time taken is **62** milliseconds, supporting the predicted class.
5. **dbytes**: The data size is **1018** bytes, supporting the predicted class.

**Risk and Policy:**
The risk score is **4.0585**, indicating a high risk. The policy zone is **Alert**, and the recommended action is to **Raise a SOC alert and enrich the event context**.

**Recommended Action:**
The recommended action is to **Raise a SOC alert and enrich the event context**.

**Human Review:**
Human review is required with a confidence threshold of **0.7**. The reason is that the detector confidence is below the fixed threshold of **0.70**.

**Limitations:**
This report is limited to the detector and the supplied SHAP evidence.","Prediction Summary
The detector predicted DoS with confidence 0.5798 and uncertainty 0.4202.

Evidence
1. response_body_len: observed value=105; SHAP value=0.040891; direction=supports predicted class.
2. dmean: observed value=127; SHAP value=0.039791; direction=supports predicted class.
3. sbytes: observed value=758; SHAP value=0.038004; direction=supports predicted class.
4. sttl: observed value=62; SHAP value=0.034671; direction=supports predicted class.
5. dbytes: observed value=1018; SHAP value=0.034261; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Impact / Availability. The confidence-weighted risk score is 4.0585, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",evidence_contract_renderer,True,129,True,True,True,5,True,0,False,0,False,True,False,,True,True,True,5,True,True
UNSW-OFFICIAL-47310,A4_verified_full,A3_constrained_full,2.0,verified,Reconnaissance,True,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **Reconnaissance** with a confidence of **0.946** and an uncertainty score of **0.054**. The recommended action is to **Raise a SOC alert and enrich the event context**.

#### Evidence
1. **sbytes**: sbytes = 168, SHAP value = 0.1856, direction = supports predicted class
2. **smean**: smean = 84, SHAP value = 0.1649, direction = supports predicted class
3. **proto_udp**: Protocol = udp, SHAP value = 0.0849, direction = supports predicted class
4. **ct_dst_src_ltm**: ct_dst_src_ltm = 1, SHAP value = 0.0311, direction = supports predicted class
5. **ct_srv_dst**: ct_srv_dst = 1, SHAP value = 0.0284, direction = supports predicted class

#### Risk and Policy
- **Stage**: Reconnaissance
- **Risk Score**: 2.839
- **Policy Zone**: Alert

#### Recommended Action
- **Recommended Action**: Raise a SOC alert and enrich the event context

#### Human Review
- **Human Review Required**: No
- **Confidence Threshold**: 0.7
- **Reason**: No mandatory confidence-based referral

#### Limitations
- **Report Limitations**: This report is limited to the detector and supplied SHAP evidence. It does not include additional attack behavior, causes, impacts, IP addresses, hostnames, CVEs, malware, tools, or any remediation steps.","Prediction Summary
The detector predicted Reconnaissance with confidence 0.9462 and uncertainty 0.0538.

Evidence
1. sbytes: observed value=168; SHAP value=0.185628; direction=supports predicted class.
2. smean: observed value=84; SHAP value=0.164995; direction=supports predicted class.
3. proto_udp: observed value=1; SHAP value=0.084955; direction=supports predicted class.
4. ct_dst_src_ltm: observed value=1; SHAP value=0.031106; direction=supports predicted class.
5. ct_srv_dst: observed value=1; SHAP value=0.028384; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Reconnaissance. The confidence-weighted risk score is 2.8386, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
No mandatory confidence-based referral.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",evidence_contract_renderer,False,124,True,True,True,5,True,5,True,5,True,True,False,,True,True,True,5,True,True
UNSW-OFFICIAL-47341,A4_verified_full,A3_constrained_full,2.0,verified,Worms,True,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **Worms** with a confidence of **0.6679** and an uncertainty score of **0.3321**. The recommended action is to **Block the suspected source and initiate investigation**.

#### Evidence
1. **sbytes**: The observed value is **1308**. The SHAP value is **0.0848** and it supports the predicted class.
2. **smean**: The observed value is **131**. The SHAP value is **0.0583** and it supports the predicted class.
3. **service_-**: The observed value is **0.0**. The SHAP value is **0.0516** and it supports the predicted class.
4. **ct_flw_http_mthd**: The observed value is **1.0**. The SHAP value is **0.0494** and it supports the predicted class.
5. **service_http**: The observed value is **1.0**. The SHAP value is **0.0466** and it supports the predicted class.

#### Risk and Policy
- **Stage**: Advanced Intrusion
- **Risk Score**: 5.6774
- **Policy Zone**: Block

#### Recommended Action
- **Recommended Action**: Block the suspected source and initiate investigation.

#### Human Review
- **Human Review Required**: Yes
- **Confidence Threshold**: 0.70
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
- **Report Limitations**: This report is limited to the detector and supplied SHAP evidence.","Prediction Summary
The detector predicted Worms with confidence 0.6679 and uncertainty 0.3321.

Evidence
1. sbytes: observed value=1308; SHAP value=0.084804; direction=supports predicted class.
2. smean: observed value=131; SHAP value=0.058287; direction=supports predicted class.
3. service_-: observed value=0; SHAP value=0.051632; direction=supports predicted class.
4. ct_flw_http_mthd: observed value=1; SHAP value=0.049357; direction=supports predicted class.
5. service_http: observed value=1; SHAP value=0.046568; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Advanced Intrusion. The confidence-weighted risk score is 5.6774, corresponding to the Block policy zone.

Recommended Action
Block the suspected source and initiate investigation.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",evidence_contract_renderer,False,126,True,True,True,5,True,5,True,5,True,True,False,,True,True,True,5,True,True
UNSW-OFFICIAL-47369,A4_verified_full,A3_constrained_full,2.0,verified,DoS,True,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **DoS** with a confidence of **0.2276590152471923** and an uncertainty score of **0.7723409847528078**. The recommended action is to **Log the event and continue monitoring**.

#### Evidence
1. **Protocol is not UDP** (Supports predicted class): **Observed Value**: 0.0, **SHAP Value**: 0.0146594364196062, **Direction**: supports predicted class
2. **dur = 7.6e-05** (Supports predicted class): **Observed Value**: 7.599999662488699e-05, **SHAP Value**: 0.0091396588832139, **Direction**: supports predicted class
3. **rate = 0** (Supports predicted class): **Observed Value**: 0.0, **SHAP Value**: 0.0083483001217246, **Direction**: supports predicted class
4. **ct_src_ltm = 6** (Supports predicted class): **Observed Value**: 6.0, **SHAP Value**: 0.0075269918888807, **Direction**: supports predicted class
5. **sbytes = 60** (Opposes predicted class): **Observed Value**: 60.0, **SHAP Value**: -0.0073204040527343, **Direction**: opposes predicted class

#### Risk and Policy
- **Stage**: Impact / Availability
- **Risk Score**: 1.593","Prediction Summary
The detector predicted DoS with confidence 0.2277 and uncertainty 0.7723.

Evidence
1. proto_udp: observed value=0; SHAP value=0.014659; direction=supports predicted class.
2. dur: observed value=7.599999662e-05; SHAP value=0.009140; direction=supports predicted class.
3. rate: observed value=0; SHAP value=0.008348; direction=supports predicted class.
4. ct_src_ltm: observed value=6; SHAP value=0.007527; direction=supports predicted class.
5. sbytes: observed value=60; SHAP value=-0.007320; direction=opposes predicted class.

Risk and Policy
The predicted operational stage is Impact / Availability. The confidence-weighted risk score is 1.5936, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",evidence_contract_renderer,True,126,False,False,False,5,True,5,True,10,True,True,True,Recommended Action|Human Review|Limitations,True,True,True,5,True,True
UNSW-OFFICIAL-47404,A4_verified_full,A3_constrained_full,2.0,verified,Generic,False,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **DoS** with a confidence of **0.2276590152471923** and an uncertainty score of **0.7723409847528078**. The recommended action is to **Log the event and continue monitoring**.

#### Evidence
1. **Protocol is not UDP** (Supports predicted class): **Observed Value**: 0.0, **SHAP Value**: 0.0146594364196062, **Direction**: supports predicted class
2. **dur = 7.6e-05** (Supports predicted class): **Observed Value**: 7.599999662488699e-05, **SHAP Value**: 0.0091396588832139, **Direction**: supports predicted class
3. **rate = 0** (Supports predicted class): **Observed Value**: 0.0, **SHAP Value**: 0.0083483001217246, **Direction**: supports predicted class
4. **ct_src_ltm = 6** (Supports predicted class): **Observed Value**: 6.0, **SHAP Value**: 0.0075269918888807, **Direction**: supports predicted class
5. **sbytes = 60** (Opposes predicted class): **Observed Value**: 60.0, **SHAP Value**: -0.0073204040527343, **Direction**: opposes predicted class

#### Risk and Policy
- **Stage**: Impact / Availability
- **Risk Score**: 1.593","Prediction Summary
The detector predicted DoS with confidence 0.2277 and uncertainty 0.7723.

Evidence
1. proto_udp: observed value=0; SHAP value=0.014659; direction=supports predicted class.
2. dur: observed value=7.599999662e-05; SHAP value=0.009140; direction=supports predicted class.
3. rate: observed value=0; SHAP value=0.008348; direction=supports predicted class.
4. ct_src_ltm: observed value=6; SHAP value=0.007527; direction=supports predicted class.
5. sbytes: observed value=60; SHAP value=-0.007320; direction=opposes predicted class.

Risk and Policy
The predicted operational stage is Impact / Availability. The confidence-weighted risk score is 1.5936, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",evidence_contract_renderer,True,126,False,False,False,5,True,5,True,10,True,True,True,Recommended Action|Human Review|Limitations,True,True,True,5,True,True
UNSW-OFFICIAL-47409,A4_verified_full,A3_constrained_full,2.0,verified,Fuzzers,False,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is ""Shellcode"" with a confidence of 0.515130731438114 and an uncertainty score of 0.48486926856188595. The recommended action is to raise a SOC alert and enrich the event context.

#### Evidence
1. **ct_dst_src_ltm**: ct_dst_src_ltm = 1 (supports predicted class)
2. **ct_srv_dst**: ct_srv_dst = 6 (opposes predicted class)
3. **service_-**: Service = unspecified (supports predicted class)
4. **ct_srv_src**: ct_srv_src = 6 (opposes predicted class)
5. **dmean**: dmean = 45 (supports predicted class)

#### Risk and Policy
- **Stage**: Advanced Intrusion
- **Risk Score**: 4.3786
- **Policy Zone**: Alert

#### Recommended Action
- **Recommended Action**: Raise a SOC alert and enrich the event context.

#### Human Review
- **Human Review Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
- **Report Limitations**: This report is limited to the detector and supplied SHAP evidence. It does not include additional details such as attack behavior, causes, impacts, IP addresses, hostnames, CVEs, malware, tools, or extra remediation.","Prediction Summary
The detector predicted Shellcode with confidence 0.5151 and uncertainty 0.4849.

Evidence
1. ct_dst_src_ltm: observed value=1; SHAP value=0.094667; direction=supports predicted class.
2. ct_srv_dst: observed value=6; SHAP value=-0.057888; direction=opposes predicted class.
3. service_-: observed value=1; SHAP value=0.033298; direction=supports predicted class.
4. ct_srv_src: observed value=6; SHAP value=-0.027687; direction=opposes predicted class.
5. dmean: observed value=45; SHAP value=0.027687; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Advanced Intrusion. The confidence-weighted risk score is 4.3786, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",evidence_contract_renderer,True,128,True,True,True,5,True,0,False,5,True,True,False,,True,True,True,5,True,True
UNSW-OFFICIAL-47850,A4_verified_full,A3_constrained_full,2.0,verified,Fuzzers,True,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is ""Fuzzers"" with a confidence of 0.2734 and an uncertainty score of 0.7266. The recommended action is to log the event and continue monitoring.

#### Evidence
1. **ct_srv_src**: 21 (supports predicted class)
2. **ct_srv_dst**: 16 (supports predicted class)
3. **proto_udp**: 0.0 (opposes predicted class)
4. **service_-**: 1.0 (supports predicted class)
5. **ct_src_dport_ltm**: 6 (supports predicted class)

#### Risk and Policy
- **Stage**: Exploitation
- **Risk Score**: 1.777
- **Policy Zone**: Monitor

#### Recommended Action
- **Recommended Action**: Log the event and continue monitoring.

#### Human Review
- **Human Review Required**: Yes
- **Confidence Threshold**: 0.70
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
- **Report Limitations**: This report is limited to the detector and supplied SHAP evidence. It does not include additional attack behavior, causes, impacts, IP addresses, hostnames, CVEs, malware, tools, or any other remediation details.","Prediction Summary
The detector predicted Fuzzers with confidence 0.2734 and uncertainty 0.7266.

Evidence
1. ct_srv_src: observed value=21; SHAP value=0.059389; direction=supports predicted class.
2. ct_srv_dst: observed value=16; SHAP value=0.046989; direction=supports predicted class.
3. proto_udp: observed value=0; SHAP value=-0.030743; direction=opposes predicted class.
4. service_-: observed value=1; SHAP value=0.027728; direction=supports predicted class.
5. ct_src_dport_ltm: observed value=6; SHAP value=0.023995; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 1.7770, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",evidence_contract_renderer,True,124,True,True,True,5,True,0,False,5,True,True,False,,True,True,True,5,True,True
UNSW-OFFICIAL-48119,A4_verified_full,A3_constrained_full,2.0,verified,Generic,True,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is ""Generic"" with a confidence of 0.9357 and an uncertainty score of 0.0642. The predicted stage is ""Exploitation"" with a risk score of 6.0823. The recommended action is to ""Block the suspected source and initiate investigation.""

#### Evidence
1. **Service DNS**: The service is identified as ""dns"" (supports predicted class).
2. **sbytes**: The observed value is 114 (supports predicted class).
3. **Service -**: An application service is identified (supports predicted class).
4. **smean**: The mean is 57 (supports predicted class).
5. **Proto UDP**: The protocol is ""udp"" (supports predicted class).

#### Risk and Policy
- **Stage**: Exploitation
- **Risk Score**: 6.0823
- **Policy Zone**: Block

#### Recommended Action
- **Recommended Action**: Block the suspected source and initiate investigation.

#### Human Review
- **Human Review Required**: No
- **Confidence Threshold**: 0.7
- **Reason**: No mandatory confidence-based referral.

#### Limitations
This report is limited to the detector and supplied SHAP evidence.","Prediction Summary
The detector predicted Generic with confidence 0.9357 and uncertainty 0.0643.

Evidence
1. service_dns: observed value=1; SHAP value=0.188588; direction=supports predicted class.
2. sbytes: observed value=114; SHAP value=0.132557; direction=supports predicted class.
3. service_-: observed value=0; SHAP value=0.124409; direction=supports predicted class.
4. smean: observed value=57; SHAP value=0.069762; direction=supports predicted class.
5. proto_udp: observed value=1; SHAP value=0.059513; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 6.0823, corresponding to the Block policy zone.

Recommended Action
Block the suspected source and initiate investigation.

Human Review
No mandatory confidence-based referral.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",evidence_contract_renderer,True,122,True,True,True,5,True,0,False,5,True,True,False,,True,True,True,5,True,True
UNSW-OFFICIAL-48541,A4_verified_full,A3_constrained_full,2.0,verified,Shellcode,True,"### Evidence-Grounded SOC Report

**Prediction Summary:**
The predicted label is ""Shellcode,"" with a confidence of 0.5114 and an uncertainty score of 0.4886. The predicted stage is ""Advanced Intrusion,"" and the risk score is 4.3471.

**Evidence:**
1. **ct_dst_src_ltm**: ct_dst_src_ltm = 1, SHAP value = 0.0935, direction = supports predicted class
2. **proto_udp**: Protocol = udp, SHAP value = 0.0854, direction = supports predicted class
3. **ct_srv_dst**: ct_srv_dst = 4, SHAP value = -0.0816, direction = opposes predicted class
4. **sbytes**: sbytes = 308, SHAP value = 0.0792, direction = supports predicted class
5. **smean**: smean = 154, SHAP value = 0.0673, direction = supports predicted class

**Risk and Policy:**
The recommended action is to raise a SOC alert and enrich the event context. The policy zone is ""Alert,"" and the human review requirement is set to ""required"" with a confidence threshold of 0.7.

**Recommended Action:**
- **Raise a SOC alert** to notify the security team of the potential shellcode intrusion.
- **Enrich the event context** with additional details such as the observed values and SHAP values for each feature to provide context to the security team.

**Human Review:**
- **Human Review Required**: The report is limited to the detector and supplied SHAP evidence. The confidence threshold for human review is set to 0.7, indicating that the confidence in the prediction is below this threshold.

**Limitations:**
- The report is limited to the detector and supplied SHAP evidence. The confidence threshold for human review is set to 0.7, indicating that the","Prediction Summary
The detector predicted Shellcode with confidence 0.5114 and uncertainty 0.4886.

Evidence
1. ct_dst_src_ltm: observed value=1; SHAP value=0.093499; direction=supports predicted class.
2. proto_udp: observed value=1; SHAP value=0.085365; direction=supports predicted class.
3. ct_srv_dst: observed value=4; SHAP value=-0.081627; direction=opposes predicted class.
4. sbytes: observed value=308; SHAP value=0.079219; direction=supports predicted class.
5. smean: observed value=154; SHAP value=0.067265; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Advanced Intrusion. The confidence-weighted risk score is 4.3471, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",evidence_contract_renderer,True,128,True,True,True,5,True,5,True,5,True,True,True,,True,True,True,5,True,True
UNSW-OFFICIAL-48574,A4_verified_full,A3_constrained_full,2.0,verified,Backdoor,False,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is ""Fuzzers"" with a confidence of 0.2012 and an uncertainty score of 0.7988. The recommended action is to log the event and continue monitoring.

#### Evidence
1. **ct_srv_src**: ct_srv_src = 19, Observed Value: 19.0, SHAP Value: 0.0502, Direction: supports predicted class
2. **ct_srv_dst**: ct_srv_dst = 18, Observed Value: 18.0, SHAP Value: 0.0469, Direction: supports predicted class
3. **proto_udp**: Protocol is not udp, Observed Value: 0.0, SHAP Value: -0.0326, Direction: opposes predicted class
4. **service_-**: Service = unspecified, Observed Value: 1.0, SHAP Value: 0.0265, Direction: supports predicted class
5. **ct_src_dport_ltm**: ct_src_dport_ltm = 4, Observed Value: 4.0, SHAP Value: 0.0147, Direction: supports predicted class

#### Risk and Policy
- **Stage**: Exploitation
- **Risk Score**: 1.3079
- **Policy Zone**: Monitor
- **Recommended Action**: Log the event and continue monitoring

#### Human Review
- **Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
This report is limited to the detector and supplied SHAP evidence.","Prediction Summary
The detector predicted Fuzzers with confidence 0.2012 and uncertainty 0.7988.

Evidence
1. ct_srv_src: observed value=19; SHAP value=0.050241; direction=supports predicted class.
2. ct_srv_dst: observed value=18; SHAP value=0.046998; direction=supports predicted class.
3. proto_udp: observed value=0; SHAP value=-0.032582; direction=opposes predicted class.
4. service_-: observed value=1; SHAP value=0.026503; direction=supports predicted class.
5. ct_src_dport_ltm: observed value=4; SHAP value=0.014719; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 1.3079, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",evidence_contract_renderer,True,124,False,False,False,5,True,5,True,5,True,True,False,Recommended Action,True,True,True,5,True,True
UNSW-OFFICIAL-48600,A4_verified_full,A3_constrained_full,2.0,verified,Fuzzers,True,"### Evidence-Grounded SOC Report

**Prediction Summary:**
The predicted label is ""Fuzzers"" with a confidence of 71.91% and an uncertainty score of 28.09%. The recommended action is to raise a SOC alert and enrich the event context.

**Evidence:**
1. **Protocol = udp** - Observed Value: 1.0, SHAP Value: 0.1288, Direction: supports predicted class
2. **smean = 769** - Observed Value: 769.0, SHAP Value: 0.0675, Direction: supports predicted class
3. **sbytes = 1538** - Observed Value: 1538.0, SHAP Value: 0.0573, Direction: supports predicted class
4. **ct_srv_dst = 4** - Observed Value: 4.0, SHAP Value: 0.0404, Direction: supports predicted class
5. **sload = 5.59273e+08** - Observed Value: 559272704.0, SHAP Value: 0.0329, Direction: supports predicted class

**Risk and Policy:**
- **Stage:** Exploitation
- **Risk Score:** 4.6743
- **Policy Zone:** Alert

**Recommended Action:**
- Raise a SOC alert and enrich the event context.

**Human Review:**
- **Required:** No
- **Confidence Threshold:** 0.7
- **Reason:** No mandatory confidence-based referral.

**Limitations:**
- The report is limited to the detector and supplied SHAP evidence.","Prediction Summary
The detector predicted Fuzzers with confidence 0.7191 and uncertainty 0.2809.

Evidence
1. proto_udp: observed value=1; SHAP value=0.128829; direction=supports predicted class.
2. smean: observed value=769; SHAP value=0.067471; direction=supports predicted class.
3. sbytes: observed value=1538; SHAP value=0.057315; direction=supports predicted class.
4. ct_srv_dst: observed value=4; SHAP value=0.040402; direction=supports predicted class.
5. sload: observed value=559272704; SHAP value=0.032936; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 4.6743, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
No mandatory confidence-based referral.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",evidence_contract_renderer,False,124,True,True,True,5,True,5,True,5,True,True,False,,True,True,True,5,True,True
UNSW-OFFICIAL-48615,A4_verified_full,A3_constrained_full,2.0,verified,Fuzzers,True,"### Evidence-Grounded SOC Report

**Prediction Summary:**
The predicted label is ""Fuzzers"" with a confidence of 87.9% and an uncertainty score of 12.1%. The recommended action is to block the suspected source and initiate investigation.

**Evidence:**
1. **sbytes**: sbytes = 3224, SHAP value = 0.05845, direction = supports predicted class
2. **ct_dst_src_ltm**: ct_dst_src_ltm = 3, SHAP value = 0.04233, direction = supports predicted class
3. **spkts**: spkts = 20, SHAP value = 0.04129, direction = supports predicted class
4. **sjit**: sjit = 226759, SHAP value = 0.03549, direction = supports predicted class
5. **ct_srv_dst**: ct_srv_dst = 10, SHAP value = 0.03404, direction = supports predicted class

**Risk and Policy:**
The risk score is 5.7134, and the policy zone is ""Block"". The recommended action is to block the suspected source and initiate investigation.

**Recommended Action:**
Block the suspected source and initiate investigation.

**Human Review:**
No mandatory confidence-based referral is required.

**Limitations:**
This report is limited to the detector and supplied SHAP evidence.","Prediction Summary
The detector predicted Fuzzers with confidence 0.8790 and uncertainty 0.1210.

Evidence
1. sbytes: observed value=3224; SHAP value=0.058452; direction=supports predicted class.
2. ct_dst_src_ltm: observed value=3; SHAP value=0.042332; direction=supports predicted class.
3. spkts: observed value=20; SHAP value=0.041293; direction=supports predicted class.
4. sjit: observed value=226758.75; SHAP value=0.035497; direction=supports predicted class.
5. ct_srv_dst: observed value=10; SHAP value=0.034039; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 5.7134, corresponding to the Block policy zone.

Recommended Action
Block the suspected source and initiate investigation.

Human Review
No mandatory confidence-based referral.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",evidence_contract_renderer,False,122,True,True,True,5,True,5,True,5,True,True,False,,True,True,True,5,True,True
UNSW-OFFICIAL-48701,A4_verified_full,A3_constrained_full,2.0,verified,Analysis,False,"### Evidence-Grounded SOC Report

**Prediction Summary:**
The predicted label is ""DoS"" with a confidence of 0.27286 and an uncertainty score of 0.72714. The recommended action is to log the event and continue monitoring.

**Evidence:**
1. **Protocol is not UDP** (Supports predicted class, SHAP value: 0.021946)
2. **sbytes = 200** (Supports predicted class, SHAP value: 0.017615)
3. **smean = 100** (Supports predicted class, SHAP value: 0.010958)
4. **ct_src_ltm = 6** (Supports predicted class, SHAP value: 0.006403)
5. **sloss = 0** (Supports predicted class, SHAP value: 0.006118)

**Risk and Policy:**
The risk score is 1.91, and the policy zone is ""Monitor."" The recommended action is to log the event and continue monitoring.

**Recommended Action:**
Log the event and continue monitoring.

**Human Review:**
Human review is required with a confidence threshold of 0.7. The reason is that the detector confidence is below the fixed 0.70 threshold.

**Limitations:**
This report is limited to the detector and supplied SHAP evidence.","Prediction Summary
The detector predicted DoS with confidence 0.2729 and uncertainty 0.7271.

Evidence
1. proto_udp: observed value=0; SHAP value=0.021946; direction=supports predicted class.
2. sbytes: observed value=200; SHAP value=0.017615; direction=supports predicted class.
3. smean: observed value=100; SHAP value=0.010958; direction=supports predicted class.
4. ct_src_ltm: observed value=6; SHAP value=0.006403; direction=supports predicted class.
5. sloss: observed value=0; SHAP value=0.006118; direction=supports predicted class.

Risk and Policy
The predicted operational stage is Impact / Availability. The confidence-weighted risk score is 1.9100, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report is limited to the detector prediction, policy mapping, and five supplied local SHAP contributions. It does not establish ground truth or independently confirm an incident.",evidence_contract_renderer,False,126,True,True,True,5,True,5,True,5,True,True,False,,True,True,True,5,True,True
