event_id,configuration_id,prompt_version,generation_status,generation_error,true_label_evaluation_only,classification_correct_evaluation_only,report_text,input_tokens,output_tokens,generation_seconds,tokens_per_second,reached_token_limit,report_words
UNSW-OFFICIAL-5529,A3_constrained_full,2.0,success,,DoS,False,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **Backdoor** with a confidence of **0.2708783199516664** and an uncertainty score of **0.7291216800483336**. The recommended action is to **Raise a SOC alert and enrich the event context**.

#### Evidence
1. **Protocol is not UDP** (SHAP value: 0.0210630074143409, direction: supports predicted class)
2. **sbytes = 200** (SHAP value: 0.0147883435711264, direction: supports predicted class)
3. **ct_dst_sport_ltm = 2** (SHAP value: 0.0102570578455924, direction: supports predicted class)
4. **ct_dst_src_ltm = 6** (SHAP value: 0.0102124828845262, direction: supports predicted class)
5. **dpkts = 0** (SHAP value: 0.0071614757180213, direction: supports predicted class)

#### Risk and Policy
- **Risk Score:** 2.167
- **Policy Zone:** Alert
- **Recommended Action:** Raise a SOC alert and enrich the event context

#### Human Review
- **Human Review Required:** Yes
- **Confidence Threshold:** 0.7
- **Reason:** Detector confidence below the fixed 0.70 threshold.

#### Limitations
This report is limited to the detector and supplied SHAP evidence.",739,394,14.61676615900069,26.955346737717583,False,153
UNSW-OFFICIAL-5562,A3_constrained_full,2.0,success,,DoS,False,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **Backdoor** with a confidence of **0.398** and an uncertainty score of **0.602**. The recommended action is to **Raise a SOC alert and enrich the event context**.

#### Evidence
1. **ct_src_ltm**: ct_src_ltm = 12, SHAP value = 0.046, direction = supports predicted class
2. **proto_udp**: Protocol is not udp, SHAP value = 0.023, direction = supports predicted class
3. **sbytes**: sbytes = 200, SHAP value = 0.02, direction = supports predicted class
4. **ct_dst_sport_ltm**: ct_dst_sport_ltm = 3, SHAP value = 0.02, direction = supports predicted class
5. **ct_dst_src_ltm**: ct_dst_src_ltm = 7, SHAP value = 0.02, direction = supports predicted class

#### Risk and Policy
- **Stage**: Command and Control
- **Risk Score**: 3.186
- **Policy Zone**: Alert

#### Recommended Action
- **Recommended Action**: Raise a SOC alert and enrich the event context.

#### Human Review
- **Human Review Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
- **Report Limitations**: This report is limited to the detector and supplied SHAP evidence.",744,339,12.69039979199988,26.713106407704196,False,179
UNSW-OFFICIAL-5574,A3_constrained_full,2.0,success,,Reconnaissance,False,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **Backdoor** with a confidence of **0.4149766679230612** and an uncertainty score of **0.5850233320769388**. The recommended action is to **Raise a SOC alert and enrich the event context**.

#### Evidence
1. **ct_src_ltm**: **10** (supports predicted class)
2. **proto_udp**: **0.0** (supports predicted class)
3. **sbytes**: **200** (supports predicted class)
4. **ct_dst_src_ltm**: **7** (supports predicted class)
5. **ct_dst_sport_ltm**: **2** (supports predicted class)

#### Risk and Policy
- **Stage**: Command and Control
- **Risk Score**: 3.3198
- **Policy Zone**: Alert

#### Recommended Action
- **Recommended Action**: Raise a SOC alert and enrich the event context.

#### Human Review
- **Human Review Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
- **Report Limitations**: This report is limited to the detector and supplied SHAP evidence.",742,288,10.937422476999927,26.331615205102395,False,138
UNSW-OFFICIAL-5722,A3_constrained_full,2.0,success,,Exploits,False,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **Backdoor** with a confidence of **0.268** and an uncertainty score of **0.732**. The recommended action is to **Raise a SOC alert and enrich the event context**.

#### Evidence
1. **Protocol is not UDP** (Supports Predicted Class)
2. **sbytes = 200** (Supports Predicted Class)
3. **ct_dst_sport_ltm = 2** (Supports Predicted Class)
4. **smean = 100** (Supports Predicted Class)
5. **ct_dst_src_ltm = 4** (Supports Predicted Class)

#### Risk and Policy
- **Stage**: Command and Control
- **Risk Score**: 2.1474
- **Policy Zone**: Alert

#### Recommended Action
- **Recommended Action**: Raise a SOC alert and enrich the event context.

#### Human Review
- **Human Review Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
- **Report Limitations**: This report is limited to the detector and supplied SHAP evidence. It does not include additional attack behavior, causes, impacts, IP addresses, hostnames, CVEs, malware, tools, or any remediation steps.",741,299,11.362227458001144,26.315262663523587,False,163
UNSW-OFFICIAL-6122,A3_constrained_full,2.0,success,,DoS,True,"### Evidence-Grounded SOC Report

**Prediction Summary:**
The predicted label is **DoS** with a confidence of **0.6186** and an uncertainty score of **0.3814**. The recommended action is to **Raise a SOC alert and enrich the event context**.

**Evidence:**
1. **dmean**: 129 (supports predicted class)
2. **response_body_len**: 95 (supports predicted class)
3. **dbytes**: 1030 (supports predicted class)
4. **sttl**: 62 (supports predicted class)
5. **dloss**: 2 (supports predicted class)

**Risk and Policy:**
- **Risk Score**: 4.3305
- **Policy Zone**: Alert
- **Recommended Action**: Raise a SOC alert and enrich the event context

**Human Review:**
- **Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

**Limitations:**
- The report is limited to the detector and supplied SHAP evidence.",730,239,8.58083956900009,27.85275241171421,False,121
UNSW-OFFICIAL-6144,A3_constrained_full,2.0,success,,Shellcode,True,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is ""Shellcode"" with a confidence of 0.2878 and an uncertainty score of 0.7122. The predicted stage is ""Advanced Intrusion"" with a risk score of 2.4466.

#### Evidence
1. **Service = unspecified** - Observed Value: 1.0, SHAP Value: 0.024052, Direction: supports predicted class
2. **smean = 102** - Observed Value: 102.0, SHAP Value: 0.023688, Direction: supports predicted class
3. **sbytes = 1018** - Observed Value: 1018.0, SHAP Value: 0.020896, Direction: supports predicted class
4. **ct_dst_src_ltm = 1** - Observed Value: 1.0, SHAP Value: 0.018048, Direction: supports predicted class
5. **Service is not http** - Observed Value: 0.0, SHAP Value: 0.015848, Direction: supports predicted class

#### Risk and Policy
**Recommended Action:** Raise a SOC alert and enrich the event context.

#### Human Review
**Human Review Decision:** Required

**Human Review Confidence Threshold:** 0.7

**Reason:** Detector confidence below the fixed 0.70 threshold.

#### Limitations
This report is limited to the detector and supplied SHAP evidence.",728,347,13.012471968000682,26.666724113090655,False,161
UNSW-OFFICIAL-6304,A3_constrained_full,2.0,success,,Worms,True,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **Worms** with a confidence of **0.552776** and an uncertainty score of **0.447224**. The recommended action is to **Raise a SOC alert and enrich the event context**.

#### Evidence
1. **sbytes**: The observed value is **1302**. The SHAP value is **0.079389**, supporting the predicted class.
2. **smean**: The observed value is **130.0**. The SHAP value is **0.054984**, supporting the predicted class.
3. **service_-**: The observed value is **0.0**. The SHAP value is **0.044866**, supporting the predicted class.
4. **ct_flw_http_mthd**: The observed value is **1.0**. The SHAP value is **0.042658**, supporting the predicted class.
5. **service_http**: The observed value is **1.0**. The SHAP value is **0.039901**, supporting the predicted class.

#### Risk and Policy
- **Stage**: Advanced Intrusion
- **Risk Score**: 4.6986
- **Policy Zone**: Alert

#### Recommended Action
- **Recommended Action**: Raise a SOC alert and enrich the event context.

#### Human Review
- **Human Review Required**: Yes
- **Confidence Threshold**: 0.70
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
- **Report Limitations**: This report is limited to the detector and supplied SHAP evidence.",737,374,14.07081449999896,26.57984013647736,False,187
UNSW-OFFICIAL-6482,A3_constrained_full,2.0,success,,Worms,True,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **Worms** with a confidence of **0.493** and an uncertainty score of **0.507**. The recommended action is to **Raise a SOC alert and enrich the event context**.

#### Evidence
1. **service_http**: Service = http (Supports predicted class)
2. **trans_depth**: trans_depth = 1 (Supports predicted class)
3. **service_-**: An application service is identified (Supports predicted class)
4. **ct_flw_http_mthd**: ct_flw_http_mthd = 1 (Supports predicted class)
5. **sbytes**: sbytes = 8682 (Supports predicted class)

#### Risk and Policy
- **Stage**: Advanced Intrusion
- **Risk Score**: 4.1947
- **Policy Zone**: Alert

#### Recommended Action
- **Recommended Action**: Raise a SOC alert and enrich the event context.

#### Human Review
- **Human Review Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
- **Report Limitations**: This report is limited to the detector and supplied SHAP evidence.",732,275,10.151837784000236,27.088691313942455,False,149
UNSW-OFFICIAL-6546,A3_constrained_full,2.0,success,,DoS,True,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is ""DoS"" with a confidence of 0.2855 and an uncertainty score of 0.7145. The recommended action is to log the event and continue monitoring.

#### Evidence
1. **Protocol is not UDP** (Supports predicted class)
2. **sbytes = 180** (Supports predicted class)
3. **ct_dst_sport_ltm = 3** (Supports predicted class)
4. **smean = 90** (Supports predicted class)
5. **ct_dst_src_ltm = 3** (Supports predicted class)

#### Risk and Policy
- **Stage**: Impact / Availability
- **Risk Score**: 1.9987
- **Policy Zone**: Monitor
- **Recommended Action**: Log the event and continue monitoring

#### Human Review
- **Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
This report is limited to the detector and supplied SHAP evidence.",734,242,9.326669052001307,25.9470984389729,False,130
UNSW-OFFICIAL-6585,A3_constrained_full,2.0,success,,DoS,False,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **Backdoor** with a confidence of **0.3356** and an uncertainty score of **0.6644**. The recommended action is to **Raise a SOC alert and enrich the event context**.

#### Evidence
1. **Protocol is not UDP** (Feature: proto_udp, Observed Value: 0.0, SHAP Value: 0.0305, Direction: supports predicted class)
2. **ct_src_ltm = 6** (Feature: ct_src_ltm, Observed Value: 6.0, SHAP Value: 0.0209, Direction: supports predicted class)
3. **sbytes = 200** (Feature: sbytes, Observed Value: 200.0, SHAP Value: 0.0167, Direction: supports predicted class)
4. **ct_dst_src_ltm = 6** (Feature: ct_dst_src_ltm, Observed Value: 6.0, SHAP Value: 0.0142, Direction: supports predicted class)
5. **Protocol = UNAS** (Feature: proto_unas, Observed Value: 1.0, SHAP Value: 0.0128, Direction: supports predicted class)

#### Risk and Policy
- **Risk Score:** 2.6851
- **Policy Zone:** Alert
- **Recommended Action:** Raise a SOC alert and enrich the event context

#### Human Review
- **Human Review Required:** Yes
- **Confidence Threshold:** 0.70
- **Reason:** Detector confidence below the fixed 0.70 threshold.

#### Limitations
This report is limited to the detector and supplied SHAP evidence.",730,386,14.233886038000492,27.118384885862373,False,178
UNSW-OFFICIAL-6668,A3_constrained_full,2.0,success,,Worms,False,"### SOC Report

#### Prediction Summary
The predicted label is ""Exploits"" with a confidence of 0.4566 and an uncertainty score of 0.5434. The recommended action is to raise a SOC alert and enrich the event context.

#### Evidence
1. **dmean**: 1283 (supports predicted class)
2. **dbytes**: 482584 (supports predicted class)
3. **dloss**: 185 (supports predicted class)
4. **dttl**: 252 (supports predicted class)
5. **dload**: 691755.25 (supports predicted class)

#### Risk and Policy
- **Risk Score**: 2.9679
- **Policy Zone**: Alert
- **Recommended Action**: Raise a SOC alert and enrich the event context.

#### Human Review
- **Human Review Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
- The report is limited to the detector and supplied SHAP evidence.",749,242,9.097514320999835,26.600672608054076,False,127
UNSW-OFFICIAL-6765,A3_constrained_full,2.0,success,,Backdoor,True,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **Backdoor** with a confidence of **0.275** and an uncertainty score of **0.725**. The recommended action is to **Raise a SOC alert and enrich the event context**.

#### Evidence
1. **Protocol is not UDP** (Supports Predicted Class)
2. **sbytes = 200** (Supports Predicted Class)
3. **ct_dst_sport_ltm = 3** (Supports Predicted Class)
4. **ct_dst_src_ltm = 6** (Supports Predicted Class)
5. **smean = 100** (Supports Predicted Class)

#### Risk and Policy
- **Stage**: Command and Control
- **Risk Score**: 2.202
- **Policy Zone**: Alert

#### Recommended Action
- **Recommended Action**: Raise a SOC alert and enrich the event context.

#### Human Review
- **Human Review Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
- **Report Limitations**: This report is limited to the detector and supplied SHAP evidence. It does not include additional attack behavior, causes, impacts, IP addresses, hostnames, CVEs, malware, tools, or any remediation steps.",740,298,10.600412474999757,28.112113627918692,False,163
UNSW-OFFICIAL-7009,A3_constrained_full,2.0,success,,Analysis,False,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **Backdoor** with a confidence of **0.477** and an uncertainty score of **0.523**. The recommended action is to **Raise a SOC alert and enrich the event context**.

#### Evidence
1. **ct_src_ltm**: ct_src_ltm = 18, SHAP value = 0.043, direction = supports predicted class
2. **ct_dst_sport_ltm**: ct_dst_sport_ltm = 3, SHAP value = 0.028, direction = supports predicted class
3. **proto_udp**: Protocol is not udp, SHAP value = 0.024, direction = supports predicted class
4. **sbytes**: sbytes = 200, SHAP value = 0.023, direction = supports predicted class
5. **proto_pgm**: Protocol = pgm, SHAP value = 0.022, direction = supports predicted class

#### Risk and Policy
- **Stage**: Command and Control
- **Risk Score**: 3.8194
- **Policy Zone**: Alert
- **Recommended Action**: Raise a SOC alert and enrich the event context

#### Human Review
- **Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
This report is limited to the detector and supplied SHAP evidence.",735,325,12.185092846999396,26.67193464020522,False,171
UNSW-OFFICIAL-7010,A3_constrained_full,2.0,success,,Exploits,False,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **Backdoor** with a confidence of **0.287** and an uncertainty score of **0.713**. The recommended action is to **Raise a SOC alert and enrich the event context**.

#### Evidence
1. **Protocol is not UDP** (Supports Predicted Class): The SHAP value is **0.035**.
2. **sbytes = 200** (Supports Predicted Class): The SHAP value is **0.019**.
3. **ct_dst_src_ltm = 7** (Supports Predicted Class): The SHAP value is **0.012**.
4. **Protocol = idrp** (Supports Predicted Class): The SHAP value is **0.011**.
5. **ct_srv_src = 7** (Supports Predicted Class): The SHAP value is **0.011**.

#### Risk and Policy
- **Stage**: Command and Control
- **Risk Score**: 2.2995
- **Policy Zone**: Alert

#### Recommended Action
- **Recommended Action**: Raise a SOC alert and enrich the event context.

#### Human Review
- **Human Review Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
- **Report Limitations**: This report is limited to the detector and supplied SHAP evidence. It does not include additional attack behavior, causes, impacts, IP addresses, hostnames, CVEs, malware, tools, or any remediation steps.",729,358,13.44155994599896,26.633813444142913,False,188
UNSW-OFFICIAL-7015,A3_constrained_full,2.0,success,,DoS,False,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **Backdoor** with a confidence of **0.3406713930383132** and an uncertainty score of **0.6593286069616868**. The recommended action is to **Raise a SOC alert and enrich the event context**.

#### Evidence
1. **Protocol is not udp** (Observed Value: 0.0, SHAP Value: 0.0244394000619649, Direction: supports predicted class)
2. **Protocol = mobile** (Observed Value: 1.0, SHAP Value: 0.0182738378643989, Direction: supports predicted class)
3. **sbytes = 200** (Observed Value: 200.0, SHAP Value: 0.0166854802519083, Direction: supports predicted class)
4. **ct_srv_src = 5** (Observed Value: 5.0, SHAP Value: 0.0153640136122703, Direction: supports predicted class)
5. **ct_dst_sport_ltm = 3** (Observed Value: 3.0, SHAP Value: 0.0151604367420077, Direction: supports predicted class)

#### Risk and Policy
- **Stage**: Command and Control
- **Risk Score**: 2.7254
- **Policy Zone**: Alert
- **Recommended Action**: Raise a SOC alert and enrich the event context

#### Human Review
- **Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0",729,420,15.686902202000056,26.77392863113857,True,157
UNSW-OFFICIAL-7340,A3_constrained_full,2.0,success,,Reconnaissance,False,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **Backdoor** with a confidence of **0.3009** and an uncertainty score of **0.6991**. The recommended action is to **Raise a SOC alert and enrich the event context**.

#### Evidence
1. **Protocol is not UDP** (Supports Predicted Class)
2. **sbytes = 200** (Supports Predicted Class)
3. **ct_dst_sport_ltm = 2** (Supports Predicted Class)
4. **ct_dst_src_ltm = 6** (Supports Predicted Class)
5. **dpkts = 0** (Supports Predicted Class)

#### Risk and Policy
- **Risk Score:** 2.4074
- **Policy Zone:** Alert
- **Recommended Action:** Raise a SOC alert and enrich the event context.

#### Human Review
- **Human Review Required:** Yes
- **Confidence Threshold:** 0.70
- **Reason:** Detector confidence below the fixed 0.70 threshold.

#### Limitations
This report is limited to the detector and supplied SHAP evidence.",738,252,9.687158217000615,26.01382101489259,False,133
UNSW-OFFICIAL-7367,A3_constrained_full,2.0,success,,Shellcode,False,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is ""Fuzzers"" with a confidence of 0.464 and an uncertainty score of 0.536. The predicted stage is ""Exploitation"" with a risk score of 3.017.

#### Evidence
1. **Protocol = udp** (Supports predicted class)
2. **ct_dst_src_ltm = 4** (Supports predicted class)
3. **ct_srv_dst = 4** (Supports predicted class)
4. **ct_src_dport_ltm = 1** (Opposes predicted class)
5. **smean = 156** (Supports predicted class)

#### Risk and Policy
- **Stage:** Exploitation
- **Risk Score:** 3.017
- **Policy Zone:** Alert
- **Recommended Action:** Raise a SOC alert and enrich the event context.

#### Human Review
- **Required:** Yes
- **Confidence Threshold:** 0.7
- **Reason:** Detector confidence below the fixed 0.70 threshold.

#### Limitations
- The report is limited to the detector and supplied SHAP evidence.",737,252,9.884349543999633,25.49484909231872,False,131
UNSW-OFFICIAL-7394,A3_constrained_full,2.0,success,,DoS,True,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is ""DoS"" with a confidence of 0.2705 and an uncertainty score of 0.7294. The recommended action is to log the event and continue monitoring.

#### Evidence
1. **Protocol is not UDP** (Supports predicted class)
2. **sbytes = 200** (Supports predicted class)
3. **ct_dst_sport_ltm = 2** (Supports predicted class)
4. **smean = 100** (Supports predicted class)
5. **sloss = 0** (Supports predicted class)

#### Risk and Policy
- **Risk Score:** 1.8938
- **Policy Zone:** Monitor
- **Recommended Action:** Log the event and continue monitoring

#### Human Review
- **Required:** Yes
- **Confidence Threshold:** 0.7
- **Reason:** Detector confidence below the fixed 0.70 threshold.

#### Limitations
This report is limited to the detector and supplied SHAP evidence.",729,232,8.420767903999149,27.550931535569305,False,125
UNSW-OFFICIAL-7562,A3_constrained_full,2.0,success,,Exploits,True,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is ""Exploits"" with a confidence of 0.4766 and an uncertainty score of 0.5233. The recommended action is to raise a SOC alert and enrich the event context.

#### Evidence
1. **smean**: 114 (supports predicted class)
2. **sbytes**: 1144 (supports predicted class)
3. **sload**: 19522.4 (supports predicted class)
4. **service_-**: An application service is identified (supports predicted class)
5. **dinpkt**: 78.2424 (supports predicted class)

#### Risk and Policy
- **Risk Score**: 3.0982
- **Policy Zone**: Alert
- **Recommended Action**: Raise a SOC alert and enrich the event context

#### Recommended Action
- **Human Review**: Required
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
- **Report Limitations**: The report is limited to the detector and supplied SHAP evidence.",765,250,9.353938258000198,26.726710515346948,False,133
UNSW-OFFICIAL-7657,A3_constrained_full,2.0,success,,Reconnaissance,False,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **Backdoor** with a confidence of **0.296** and an uncertainty score of **0.704**. The recommended action is to **Raise a SOC alert and enrich the event context**.

#### Evidence
1. **Protocol is not UDP** (Supports Predicted Class)
2. **sbytes = 200** (Supports Predicted Class)
3. **ct_dst_sport_ltm = 2** (Supports Predicted Class)
4. **ct_dst_src_ltm = 4** (Supports Predicted Class)
5. **smean = 100** (Supports Predicted Class)

#### Risk and Policy
- **Stage**: Command and Control
- **Risk Score**: 2.3707
- **Policy Zone**: Alert

#### Recommended Action
- **Recommended Action**: Raise a SOC alert and enrich the event context.

#### Human Review
- **Human Review Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
- **Report Limitations**: This report is limited to the detector and supplied SHAP evidence. It does not include additional attack behavior, causes, impacts, IP addresses, hostnames, CVEs, malware, tools, or any remediation steps.",741,299,11.44202854300056,26.13172995298176,False,163
UNSW-OFFICIAL-7727,A3_constrained_full,2.0,success,,Shellcode,False,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is ""Fuzzers"" with a confidence of 0.356 and an uncertainty score of 0.644. The recommended action is to raise a SOC alert and enrich the event context.

#### Evidence
1. **ct_dst_src_ltm**: ct_dst_src_ltm = 1, Observed Value: 1.0, SHAP Value: -0.0456, Direction: Opposes Predicted Class
2. **sbytes**: sbytes = 530, Observed Value: 530.0, SHAP Value: 0.0386, Direction: Supports Predicted Class
3. **smean**: smean = 53, Observed Value: 53.0, SHAP Value: 0.0339, Direction: Supports Predicted Class
4. **ct_srv_dst**: ct_srv_dst = 2, Observed Value: 2.0, SHAP Value: 0.0212, Direction: Supports Predicted Class
5. **ackdat**: ackdat = 0.0262, Observed Value: 0.026218, SHAP Value: 0.0198, Direction: Supports Predicted Class

#### Risk and Policy
- **Stage**: Exploitation
- **Risk Score**: 2.3144
- **Policy Zone**: Alert
- **Recommended Action**: Raise a SOC alert and enrich the event context.

#### Human Review
- **Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
- The report is limited to the detector and supplied SHAP evidence.",753,389,14.441106308000599,26.936994417421324,False,174
UNSW-OFFICIAL-7796,A3_constrained_full,2.0,success,,Reconnaissance,False,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **Backdoor** with a confidence of **0.4046** and an uncertainty score of **0.5954**. The recommended action is to **Raise a SOC alert and enrich the event context**.

#### Evidence
1. **ct_src_ltm**: **11** (supports predicted class)
2. **proto_udp**: **0.0** (supports predicted class)
3. **ct_dst_sport_ltm**: **3** (supports predicted class)
4. **sbytes**: **200** (supports predicted class)
5. **ct_dst_src_ltm**: **6** (supports predicted class)

#### Risk and Policy
- **Stage**: Command and Control
- **Risk Score**: 3.2369
- **Policy Zone**: Alert

#### Recommended Action
- **Recommended Action**: Raise a SOC alert and enrich the event context.

#### Human Review
- **Human Review Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
- **Report Limitations**: This report is limited to the detector and supplied SHAP evidence.",745,264,10.215424837999308,25.843271737262807,False,138
UNSW-OFFICIAL-7890,A3_constrained_full,2.0,success,,Fuzzers,True,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is ""Fuzzers"" with a confidence of 0.5436 and an uncertainty score of 0.4564. The recommended action is to raise a SOC alert and enrich the event context.

#### Evidence
1. **ct_dst_src_ltm**: ct_dst_src_ltm = 3, SHAP value = 0.0474, direction = supports predicted class
2. **ct_srv_dst**: ct_srv_dst = 3, SHAP value = 0.0459, direction = supports predicted class
3. **sloss**: sloss = 3, SHAP value = 0.0413, direction = supports predicted class
4. **sbytes**: sbytes = 1592, SHAP value = 0.0356, direction = supports predicted class
5. **spkts**: spkts = 12, SHAP value = 0.0349, direction = supports predicted class

#### Risk and Policy
- **Stage**: Exploitation
- **Risk Score**: 3.5332
- **Policy Zone**: Alert

#### Recommended Action
- **Recommended Action**: Raise a SOC alert and enrich the event context.

#### Human Review
- **Human Review Required**: Yes
- **Confidence Threshold**: 0.70
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
- **Report Limitations**: This report is limited to the detector and supplied SHAP evidence. It does not include additional details such as attack behavior, causes, impacts, IP addresses, hostnames, CVEs, malware, tools, or any remediation steps.",733,376,14.125734064999051,26.618085705836574,False,198
UNSW-OFFICIAL-8100,A3_constrained_full,2.0,success,,Shellcode,True,"### Evidence-Grounded SOC Report

**Prediction Summary:**
The predicted label is ""Shellcode,"" with a confidence of 0.562989236340658 and an uncertainty score of 0.437010763659342. The predicted stage is ""Advanced Intrusion,"" and the risk score is 4.7854.

**Evidence:**
1. **ct_dst_src_ltm**: ct_dst_src_ltm = 1, SHAP value = 0.0651044994592666, direction = supports predicted class
2. **ct_srv_dst**: ct_srv_dst = 1, SHAP value = 0.0383578799664974, direction = supports predicted class
3. **dbytes**: dbytes = 268, SHAP value = 0.0347188524901866, direction = supports predicted class
4. **dpkts**: dpkts = 6, SHAP value = 0.0325308926403522, direction = supports predicted class
5. **dmean**: dmean = 45, SHAP value = 0.030333187431097, direction = supports predicted class

**Risk and Policy:**
The recommended action is to raise a SOC alert and enrich the event context. The human review is required with a confidence threshold of 0.7.

**Recommended Action:**
- **Raise a SOC alert** for potential shellcode activity.
- **Enrich the event context** with additional details such as the observed values and SHAP values for each feature.

**Human Review:**
- **Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence",731,420,15.566617975000554,26.98081244587009,True,176
UNSW-OFFICIAL-8207,A3_constrained_full,2.0,success,,Reconnaissance,False,"### Evidence-Grounded SOC Report

#### Prediction Summary
The predicted label is **Backdoor** with a confidence of **0.441** and an uncertainty score of **0.559**. The recommended action is to **Raise a SOC alert and enrich the event context**.

#### Evidence
1. **Protocol is not UDP** (Observed Value: 0.0, SHAP Value: 0.0246, Direction: Supports Predicted Class)
2. **sttl = 254** (Observed Value: 254.0, SHAP Value: 0.0169, Direction: Supports Predicted Class)
3. **Protocol = SCTP** (Observed Value: 1.0, SHAP Value: 0.0151, Direction: Supports Predicted Class)
4. **dmean = 220** (Observed Value: 220.0, SHAP Value: 0.0144, Direction: Supports Predicted Class)
5. **sbytes = 536** (Observed Value: 536.0, SHAP Value: 0.0138, Direction: Supports Predicted Class)

#### Risk and Policy
- **Stage**: Command and Control
- **Risk Score**: 3.5285
- **Policy Zone**: Alert
- **Recommended Action**: Raise a SOC alert and enrich the event context

#### Human Review
- **Required**: Yes
- **Confidence Threshold**: 0.7
- **Reason**: Detector confidence below the fixed 0.70 threshold.

#### Limitations
This report is limited to the detector and supplied SHAP evidence.",723,366,13.645372450999275,26.82227995712914,False,171
UNSW-OFFICIAL-8497,A3_constrained_full,2.0,success,,Worms,False,"### Evidence-Grounded SOC Report

**Prediction Summary:**
The predicted label is ""Exploits"" with a confidence of 82.506% and an uncertainty score of 17.494%. The recommended action is to block the suspected source and initiate investigation.

**Evidence:**
1. **synack = 0.007142** - Supports predicted class.
2. **sbytes = 1294** - Supports predicted class.
3. **smean = 129** - Supports predicted class.
4. **sload = 46926.6** - Supports predicted class.
5. **tcprtt = 0.053521** - Supports predicted class.

**Risk and Policy:**
- **Stage:** Exploitation
- **Risk Score:** 5.3629
- **Policy Zone:** Block

**Recommended Action:**
- Block the suspected source and initiate investigation.

**Human Review:**
- **Required:** No
- **Confidence Threshold:** 0.7
- **Reason:** No mandatory confidence-based referral.

**Limitations:**
- The report is limited to the detector and supplied SHAP evidence.",777,259,9.979602119001356,25.952938495098813,False,127
